,bathrooms,bedrooms,has_photo,price,square_feet,address,cityname,state,latitude,longitude,source,time,AC,Alarm,Basketball,Cable or Satellite,Clubhouse,Dishwasher,Doorman,Elevator,Fireplace,Garbage Disposal,Gated,Golf,Gym,Hot Tub,Internet Access,Luxury,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,TV,Tennis,View,Washer Dryer,Wood Floors,noamenities,Cats,"Cats,Dogs",Dogs,petsunknown
3191,1.0,1.0,1,2200,691,2031 Market St Unit 116,San Pablo,CA,37.9724,-122.3304,RentLingo,1577359426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3192,1.0,1.0,1,1140,691,600 Central St,Kansas City,MO,39.0744,-94.5521,RentLingo,1577359201,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3193,1.0,1.0,1,1045,691,100 Ridgelake Parkway,Nashville,TN,36.137,-86.783,RentLingo,1577014857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3194,1.0,1.0,1,1029,691,addressunknown,Lawrenceville,GA,33.9222,-84.0725,RentDigs.com,1568775753,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3195,1.0,1.0,1,1019,691,addressunknown,Lawrenceville,GA,33.9222,-84.0725,RentDigs.com,1568775755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3196,1.0,1.0,1,986,691,8501 N Platte Purchase Dr,Kansas City,MO,39.0744,-94.5521,RentLingo,1577358661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3197,1.0,1.0,1,2305,692,addressunknown,Washington,DC,38.9348,-77.059,RealRentals,1577305290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3198,1.0,1.0,1,1772,692,211 E Riverside Drive,Austin,TX,30.3054,-97.7497,RentLingo,1577359698,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3199,1.0,1.0,1,1745,692,3663 Cedar Springs Road Unit 692,Dallas,TX,32.8212,-96.7853,RentLingo,1577359712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3200,1.0,1.0,1,1435,692,1785 North Water St,Milwaukee,WI,43.0531,-87.9659,RentLingo,1577359319,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
3201,1.0,1.0,1,1185,692,740 W Wisconsin Avenue,Milwaukee,WI,43.0531,-87.9659,RentLingo,1577358717,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3202,1.0,1.0,1,1106,692,2400 State Hwy 121,Euless,TX,32.8403,-97.0955,RentLingo,1577358588,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
3203,1.0,1.0,1,1063,692,addressunknown,Bedford,TX,32.8281,-97.145,RentDigs.com,1568776949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3204,1.0,1.0,1,1058,692,addressunknown,Bedford,TX,32.8281,-97.145,RentDigs.com,1568777194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3205,1.0,1.0,1,1020,692,8021 Fm 620 North,Austin,TX,30.3054,-97.7497,RentLingo,1577359778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3206,1.0,1.0,1,1001,692,9801 W Parmer Lane,Austin,TX,30.3054,-97.7497,RentLingo,1577359758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3207,1.0,1.0,1,1000,692,13425 N Fm 620,Austin,TX,30.3054,-97.7497,RentLingo,1577359890,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3208,1.0,1.0,1,996,692,4317 NE 66th Ave,Vancouver,WA,45.6558,-122.5888,RentLingo,1577014970,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
3209,1.0,1.0,1,994,692,addressunknown,Austin,TX,30.3054,-97.7497,RentLingo,1577360145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3210,1.0,1.0,1,985,692,addressunknown,Austin,TX,30.3054,-97.7497,RentLingo,1577360122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3211,1.0,1.0,1,979,692,1325 And Shoreline,Austin,TX,30.3054,-97.7497,RentLingo,1577016813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3212,1.0,1.0,1,908,692,addressunknown,Dallas,TX,32.878,-96.7511,RentDigs.com,1568755677,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3213,1.0,1.0,1,900,692,770 N Ih 35,New Braunfels,TX,29.7398,-98.1021,RentLingo,1577014912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3214,1.0,1.0,1,890,692,addressunknown,Austin,TX,30.3054,-97.7497,RentLingo,1576322800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3215,1.0,1.0,1,890,692,addressunknown,Euless,TX,32.8524,-97.0886,RentDigs.com,1568779131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3216,1.0,0.0,1,829,692,2041 San Sebastian Court,Houston,TX,29.7714,-95.4343,RentLingo,1577358278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3217,1.0,1.0,1,750,692,1050 W Venture Place,Sioux Falls,SD,43.5329,-96.7265,RentLingo,1577359932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3218,1.0,1.0,1,746,692,10900 South Pennsylvania Avenue,Oklahoma City,OK,35.471,-97.5299,RentLingo,1577358641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3219,1.0,1.0,1,725,692,6315 S Connie Avenue,Sioux Falls,SD,43.5329,-96.7265,RentLingo,1577358601,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3220,1.0,1.0,1,2475,693,1136 W 6th St,Los Angeles,CA,34.0372,-118.2972,RentLingo,1577360112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3221,1.0,1.0,1,1595,693,2336 SW Osage Unit 202,Portland,OR,45.5091,-122.6449,RentLingo,1577016988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3222,1.0,1.0,1,1195,693,2905  2915 Dean Parkway,Minneapolis,MN,44.9855,-93.3023,RentLingo,1577015733,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
3223,1.0,1.0,1,1060,693,12612 N Lamar Boulevard,Austin,TX,30.3054,-97.7497,RentLingo,1577359758,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3224,1.0,1.0,1,985,693,11500 Jollyville Road,Austin,TX,30.3054,-97.7497,RentLingo,1577359777,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3225,1.0,1.0,1,2350,694,1 Dekalb Ave,White Plains,NY,41.0292,-73.771,RentLingo,1577360227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3226,1.0,1.0,1,1799,694,350 N Saint Paul St Unit 694,Dallas,TX,32.8212,-96.7853,RentLingo,1577359497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3227,1.0,1.0,1,1695,694,30 N Alboni Place /25 Bonito Avenue,Long Beach,CA,33.8056,-118.1696,RentLingo,1577360228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3228,1.0,1.0,1,1695,694,addressunknown,Kirkland,WA,47.6869,-122.1896,RentDigs.com,1568774813,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3229,1.0,1.0,1,1509,694,addressunknown,Denver,CO,39.698,-105.1559,RentDigs.com,1568750984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3230,1.0,1.0,1,1490,694,addressunknown,Denver,CO,39.6847,-104.9263,RentDigs.com,1568748834,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3231,1.0,1.0,1,970,694,525 E Armour Boulevard,Kansas City,MO,39.0744,-94.5521,RentLingo,1577359200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3232,1.0,1.0,1,925,694,15434 N 32nd St,Phoenix,AZ,33.5178,-112.0848,RentLingo,1577358758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3233,1.0,1.0,1,845,694,5625 Hunters Valley CT,Saint Louis,MO,38.6274,-90.304,RentLingo,1577358293,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
3234,1.0,1.0,1,820,694,218 South Walnut,Ames,IA,42.0259,-93.6516,RentLingo,1577015628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3235,1.0,1.0,1,2390,695,5505 Bonner Ave.,North Hollywood,CA,34.1881,-118.3905,RentLingo,1577359703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3236,1.0,1.0,1,1957,695,addressunknown,Lyndhurst,NJ,40.8084,-74.1224,RentDigs.com,1568770880,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3237,1.0,1.0,1,1937,695,21200 Kittridge St,Woodland Hills,CA,34.1677,-118.6141,RentLingo,1577358457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3238,1.0,1.0,1,1600,695,807 West Lynn,Austin,TX,30.3054,-97.7497,RentLingo,1577360430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3239,1.0,1.0,1,1525,695,8800 Doral Boulevard,Doral,FL,25.7951,-80.3434,RentLingo,1577358395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3240,1.0,1.0,1,1177,695,1420 Key Parkway,Frederick,MD,39.4228,-77.4164,RentLingo,1577358396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3241,1.0,1.0,1,1105,695,4624 Cromwell Dr,Kyle,TX,30.0066,-97.8071,RentLingo,1577015018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3242,1.0,3.0,1,1065,695,addressunknown,Norfolk,VA,36.8691,-76.2924,RentDigs.com,1568755919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3243,1.0,1.0,1,915,695,17840 N Black Canyon Highway,Phoenix,AZ,33.5178,-112.0848,RentLingo,1577360309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3244,1.0,1.0,1,800,695,addressunknown,Marietta,GA,33.9351,-84.5289,RentDigs.com,1568777901,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3245,1.0,2.0,1,736,695,1011 N Garfield Ave,Pierre,SD,44.4469,-100.1875,RentLingo,1576667844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3246,1.0,1.0,1,725,695,3600 Linwood,Cincinnati,OH,39.1679,-84.4933,RentLingo,1577014880,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3247,1.0,1.0,1,600,695,2500 Allie Payne Road,Orange,TX,30.1213,-93.7711,RentLingo,1577359004,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
3248,1.0,2.0,1,475,695,226 8th Avenue SE,Mayville,ND,47.4997,-97.3236,RentLingo,1577360063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3250,1.0,1.0,1,2237,696,addressunknown,Washington,DC,38.9016,-77.0508,RealRentals,1577305273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3251,1.0,0.0,1,1800,696,addressunknown,Arlington,VA,38.8571,-77.0609,RealRentals,1577305193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3252,1.0,1.0,1,1755,696,22 Gold St,New Haven,CT,41.3245,-72.9194,RentLingo,1577358737,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3253,1.0,3.0,1,1660,696,129 E Gorham,Madison,WI,43.0724,-89.4003,RentLingo,1576322132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3254,1.0,2.0,1,1598,696,4599 Redman Rd,Brockport,NY,43.2129,-77.926,RentLingo,1577359091,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3255,1.0,1.0,1,1355,696,addressunknown,Dallas,TX,32.8302,-96.7724,RentDigs.com,1568747585,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3256,1.0,1.0,1,1220,696,4701 Monterrey Oaks Boulevard,Austin,TX,30.3054,-97.7497,RentLingo,1577359773,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3257,1.0,2.0,1,1025,696,2585-2595 N Cramer Avenue,Milwaukee,WI,43.0531,-87.9659,RentLingo,1575637721,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3258,1.0,1.0,1,978,696,addressunknown,Raleigh,NC,35.6696,-78.6648,RentDigs.com,1568776830,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3259,1.0,1.0,1,915,696,12001 Dessau Rd,Austin,TX,30.3054,-97.7497,RentLingo,1577359801,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3260,1.0,1.0,1,800,696,24011 Richard Rd,Spring,TX,30.0871,-95.4685,RentLingo,1577015329,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3261,1.0,2.0,1,795,696,121 Howard,Ames,IA,42.0259,-93.6516,RentLingo,1577360163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3262,1.0,1.0,1,719,696,103 Dinadan Dr,Charlotte,NC,35.2016,-80.8124,RentLingo,1577015779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
3263,1.0,1.0,1,1750,697,addressunknown,Lebanon,NH,43.643,-72.2528,RentDigs.com,1568760228,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3264,1.0,1.0,1,1740,697,addressunknown,Lebanon,NH,43.643,-72.2528,RentDigs.com,1568773471,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3265,1.0,1.0,1,1655,697,489 E 400 S,Salt Lake City,UT,40.7061,-111.9048,RentLingo,1577358439,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3266,1.0,1.0,1,1565,697,2081 Atwood Ave,Madison,WI,43.0724,-89.4003,RentLingo,1576666486,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3267,1.0,1.0,1,1170,697,10883 SE 10th St,Vancouver,WA,45.6558,-122.5888,RentLingo,1577359184,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3268,1.0,1.0,1,1155,697,149 N Bagdad Road,Leander,TX,30.5104,-97.9027,RentLingo,1577359859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3269,1.0,1.0,1,1155,697,13355 N Highway 183,Austin,TX,30.3054,-97.7497,RentLingo,1577359755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3270,1.0,1.0,1,1090,697,16801 SE 1st St,Vancouver,WA,45.6558,-122.5888,RentLingo,1577358680,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
3271,1.0,1.0,1,945,697,2701 Homestead Rd,Chapel Hill,NC,35.9517,-79.071,RentLingo,1575637639,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
3272,1.0,1.0,1,925,697,addressunknown,Austin,TX,30.3054,-97.7497,RentLingo,1577016867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3273,1.0,1.0,1,920,697,addressunknown,Oakdale,PA,40.3911,-80.1989,RentDigs.com,1568777485,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3274,1.0,1.0,1,837,697,34 S Erie St,Toledo,OH,41.6675,-83.5837,RentLingo,1577360137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3275,1.0,1.0,1,834,697,12222 Vance Jackson Road,San Antonio,TX,29.4624,-98.5253,RentLingo,1577358673,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
3276,1.0,1.0,1,1695,698,1530 Boston CT  1525 Atlanta CT,Santa Rosa,CA,38.4498,-122.7129,RentLingo,1577360493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3277,1.0,1.0,1,1279,698,addressunknown,Oklahoma City,OK,35.4751,-97.5035,RentDigs.com,1568781582,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3278,1.0,1.0,1,1259,698,addressunknown,Oklahoma City,OK,35.4751,-97.5035,RentDigs.com,1568781589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3279,1.0,1.0,1,1259,698,addressunknown,Oklahoma City,OK,35.4751,-97.5035,RentDigs.com,1568781386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3280,1.0,1.0,1,1259,698,addressunknown,Oklahoma City,OK,35.4751,-97.5035,RentDigs.com,1568781503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3281,1.0,1.0,1,1200,698,2801 Wells Branch Parkway,Austin,TX,30.3054,-97.7497,RentLingo,1577359805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3282,1.0,1.0,1,1084,698,addressunknown,Cincinnati,OH,39.1054,-84.5022,RentDigs.com,1568765416,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3283,1.0,1.0,1,1028,698,225 Fluor Daniel Dr,Sugar Land,TX,29.6015,-95.6306,RentLingo,1577358266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3284,1.0,1.0,1,990,698,addressunknown,Apex,NC,35.7238,-78.8695,RentDigs.com,1568754838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3285,1.0,1.0,1,1190,699,13401 Legendary Dr,Austin,TX,30.3054,-97.7497,RentLingo,1577359779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3286,1.0,1.0,1,670,699,addressunknown,Norman,OK,35.2505,-97.4596,RentDigs.com,1568778625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3288,1.0,1.0,1,2800,700,339 Por Lane Mar Cir,Santa Barbara,CA,34.4312,-119.7292,RentLingo,1577360135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3289,1.0,1.0,1,2600,700,addressunknown,Kirkland,WA,47.6869,-122.1896,RentDigs.com,1568775105,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
3290,1.0,1.0,1,2500,700,1538 Center St,Detroit,MI,42.3882,-83.1122,RentLingo,1577359445,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3291,1.0,2.0,1,2450,700,1590 Oregon St 01-19,Berkeley,CA,37.8726,-122.2707,RentLingo,1577360008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3292,1.0,1.0,1,2450,700,addressunknown,Playa Del Rey,CA,33.9908,-118.4592,RentDigs.com,1568768085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3293,1.0,2.0,1,2395,700,734 East 20th St,Oakland,CA,37.7904,-122.2151,RentLingo,1577360017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3294,1.0,2.0,1,2350,700,2711 23rd Ave 01-12,Oakland,CA,37.7904,-122.2151,RentLingo,1577360017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3295,1.0,2.0,1,2350,700,1917 6th St 01-12,Berkeley,CA,37.8726,-122.2707,RentLingo,1577359994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3296,1.0,2.0,1,2350,700,1917 Sixth St 11,Berkeley,CA,37.8726,-122.2707,RentLingo,1577017161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3297,1.0,1.0,1,2325,700,addressunknown,Los Angeles,CA,33.955,-118.3967,RentDigs.com,1568755678,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3298,1.0,2.0,1,2250,700,1856 East 25th St A-F,Oakland,CA,37.7904,-122.2151,RentLingo,1577360015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3299,1.0,1.0,1,2100,700,929 Tamarack Ln,Sunnyvale,CA,37.3695,-122.0241,RentLingo,1577360116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3300,1.0,1.0,1,2100,700,3160 Homestead Road #1,Santa Clara,CA,37.3477,-121.9849,RealRentals,1570653384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3301,1.0,1.0,1,2095,700,1925 10th Ave 101-306,Oakland,CA,37.7904,-122.2151,RentLingo,1577360018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3302,1.0,1.0,1,2095,700,3646 Mentone Avenue,Los Angeles,CA,34.0372,-118.2972,RentLingo,1577017069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3303,1.0,1.0,1,2034,700,addressunknown,Glendale,CA,34.1672,-118.2671,RentDigs.com,1568782615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3304,1.0,1.0,1,2025,700,5252 S Cornell Avenue,Chicago,IL,41.8625,-87.6825,RentLingo,1577359313,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
